6.02700,0.88,06/05/2021 20:28:27,186775.81,9126272.05,1376.62,186775.81,9126272.05,1374.90,165.65,0.00,-0.33,1376.90,0.33,1376.86,-5.00,1377.00,5.00,1376.86
6.02800,0.87,06/05/2021 20:28:20,186775.58,9126273.02,1376.62,186775.63,9126273.03,1374.69,165.36,-0.05,-0.33,1376.90,0.33,1376.88,-5.00,1376.96,5.00,1376.86
6.02900,0.87,06/05/2021 20:28:13,186775.34,9126273.99,1376.62,186775.38,9126274.00,1374.32,166.47,-0.04,-0.33,1376.88,0.33,1376.86,-5.00,1376.94,5.00,1376.84
6.03000,0.86,06/05/2021 20:28:07,186775.10,9126274.97,1376.62,186775.18,9126274.98,1374.08,167.65,-0.08,-0.33,1376.84,0.33,1376.80,-5.00,1376.93,5.00,1376.84
6.03100,0.86,06/05/2021 20:28:02,186774.87,9126275.94,1376.62,186774.83,9126275.93,1373.63,169.13,0.03,-0.33,1376.84,0.33,1376.80,-5.00,1376.92,5.00,1376.83
6.03200,0.85,06/05/2021 20:27:55,186774.63,9126276.91,1376.63,186774.69,9126276.92,1373.07,163.91,-0.06,-0.33,1376.82,0.33,1376.80,-5.00,1376.89,5.00,1376.82
6.03300,0.85,06/05/2021 20:27:50,186774.40,9126277.88,1376.62,186774.57,9126277.92,1372.69,164.02,-0.18,-0.33,1376.80,0.33,1376.79,-5.00,1376.89,5.00,1376.79
6.03400,0.85,06/05/2021 20:27:44,186774.16,9126278.85,1376.62,186774.36,9126278.90,1372.27,167.08,-0.21,-0.33,1376.79,0.33,1376.79,-5.00,1376.87,5.00,1376.76
6.03500,0.85,06/05/2021 20:27:39,186773.93,9126279.83,1376.62,186774.00,9126279.84,1371.87,169.99,-0.07,-0.33,1376.78,0.33,1376.77,-5.00,1376.85,5.00,1376.75
6.03600,0.85,06/05/2021 20:27:34,186773.70,9126280.80,1376.62,186773.66,9126280.79,1371.65,170.34,0.04,-0.33,1376.77,0.33,1376.77,-5.00,1376.84,5.00,1376.75
6.03700,0.85,06/05/2021 20:27:28,186773.46,9126281.77,1376.62,186773.48,9126281.77,1371.47,167.18,-0.02,-0.33,1376.78,0.33,1376.77,-5.00,1376.83,5.00,1376.74
6.03800,0.84,06/05/2021 20:27:23,186773.23,9126282.74,1376.62,186773.27,9126282.75,1371.45,165.61,-0.05,-0.33,1376.77,0.33,1376.73,-5.00,1376.82,5.00,1376.73
6.03900,0.84,06/05/2021 20:27:18,186772.99,9126283.71,1376.62,186773.15,9126283.75,1371.48,165.79,-0.16,-0.33,1376.73,0.33,1376.69,-5.00,1376.84,5.00,1376.72
6.04000,0.84,06/05/2021 20:27:13,186772.76,9126284.69,1376.62,186772.85,9126284.71,1371.50,167.24,-0.09,-0.33,1376.72,0.33,1376.68,-5.00,1376.82,5.00,1376.70
6.04100,0.83,06/05/2021 20:27:08,186772.52,9126285.66,1376.62,186772.41,9126285.63,1371.56,168.84,0.11,-0.33,1376.71,0.33,1376.70,-5.00,1376.80,5.00,1376.69
6.04200,0.83,06/05/2021 20:27:04,186772.28,9126286.63,1376.62,186772.17,9126286.60,1371.55,166.52,0.12,-0.33,1376.72,0.33,1376.70,-5.00,1376.80,5.00,1376.69
6.04300,0.84,06/05/2021 20:27:00,186772.06,9126287.60,1376.61,186772.07,9126287.61,1371.58,162.71,-0.01,-0.33,1376.72,0.33,1376.71,-5.00,1376.80,5.00,1376.64
6.04400,0.85,06/05/2021 20:26:55,186771.84,9126288.58,1376.60,186771.98,9126288.61,1371.60,159.31,-0.14,-0.33,1376.69,0.33,1376.70,-5.00,1376.79,5.00,1376.62
6.04500,0.86,06/05/2021 20:26:51,186771.61,9126289.55,1376.60,186771.70,9126289.57,1371.59,160.21,-0.09,-0.20,1375.77,0.43,1375.83,-5.00,1376.82,5.00,1376.62
6.04600,0.86,06/05/2021 20:26:46,186771.39,9126290.53,1376.59,186771.39,9126290.53,1371.58,162.41,-0.01,-0.22,1375.66,0.36,1375.68,-5.00,1376.77,5.00,1376.61
6.04700,0.87,06/05/2021 20:26:41,186771.16,9126291.50,1376.59,186771.15,9126291.50,1371.71,164.31,0.01,-0.29,1376.47,0.17,1376.46,-5.00,1376.75,5.00,1376.61
6.04800,0.85,06/05/2021 20:26:36,186770.91,9126292.47,1376.58,186770.93,9126292.47,1371.87,166.34,-0.02,-0.25,1376.40,0.25,1376.47,-5.00,1376.75,5.00,1376.59
6.04900,0.82,06/05/2021 20:26:31,186770.65,9126293.44,1376.56,186770.67,9126293.44,1372.11,167.35,-0.02,-0.40,1376.62,0.30,1376.57,-5.00,1376.73,5.00,1376.58
6.05000,0.80,06/05/2021 20:26:26,186770.39,9126294.40,1376.55,186770.47,9126294.42,1372.41,167.38,-0.08,-0.33,1376.59,0.33,1376.58,-5.00,1376.72,5.00,1376.58
6.05100,0.77,06/05/2021 20:26:20,186770.14,9126295.37,1376.54,186770.22,9126295.39,1373.04,170.93,-0.09,-0.33,1376.61,0.33,1376.58,-5.00,1376.70,5.00,1376.56
6.05200,0.75,06/05/2021 20:26:13,186769.88,9126296.34,1376.53,186769.88,9126296.34,1373.75,172.70,0.00,-0.33,1376.62,0.33,1376.56,-5.00,1376.69,5.00,1376.55
6.05300,0.74,06/05/2021 20:26:05,186769.64,9126297.31,1376.51,186769.71,9126297.32,1374.31,169.71,-0.07,-0.33,1376.59,0.33,1376.57,-5.00,1376.67,5.00,1376.55
6.05400,0.74,06/05/2021 20:25:57,186769.41,9126298.28,1376.49,186769.49,9126298.30,1374.63,169.48,-0.09,-0.33,1376.61,0.33,1376.56,-5.00,1376.69,5.00,1376.53
6.05500,0.73,06/05/2021 20:25:51,186769.17,9126299.25,1376.47,186769.17,9126299.25,1374.85,168.55,-0.01,-0.33,1376.60,0.33,1376.53,-5.00,1376.66,5.00,1376.52
6.05600,0.73,06/05/2021 20:25:43,186768.93,9126300.22,1376.46,186768.86,9126300.20,1374.99,167.20,0.07,-0.33,1376.59,0.33,1376.52,-5.00,1376.65,5.00,1376.50
6.05700,0.72,06/05/2021 20:25:37,186768.69,9126301.19,1376.44,186768.64,9126301.18,1374.97,167.01,0.06,-0.33,1376.58,0.33,1376.52,-5.00,1376.66,5.00,1376.49
6.05800,0.72,06/05/2021 20:25:30,186768.46,9126302.16,1376.41,186768.39,9126302.15,1374.94,167.01,0.07,-0.33,1376.59,0.33,1376.51,-5.00,1376.65,5.00,1376.48
6.05900,0.71,06/05/2021 20:25:24,186768.22,9126303.14,1376.39,186768.17,9126303.12,1374.92,166.96,0.05,-0.33,1376.56,0.33,1376.48,-5.00,1376.63,5.00,1376.48
6.06000,0.71,06/05/2021 20:25:17,186767.99,9126304.11,1376.36,186767.93,9126304.09,1374.90,166.99,0.06,-0.33,1376.59,0.33,1376.47,-5.00,1376.61,5.00,1376.43
6.06100,0.71,06/05/2021 20:25:10,186767.75,9126305.08,1376.34,186767.71,9126305.07,1374.87,166.93,0.05,-0.33,1376.55,0.33,1376.45,-5.00,1376.60,5.00,1376.41
6.06200,0.70,06/05/2021 20:25:04,186767.52,9126306.05,1376.31,186767.46,9126306.04,1374.85,166.97,0.06,-0.33,1376.53,0.33,1376.45,-5.00,1376.57,5.00,1376.39
6.06300,0.69,06/05/2021 20:24:57,186767.27,9126307.02,1376.29,186767.24,9126307.01,1374.82,166.81,0.03,-0.33,1376.48,0.33,1376.46,-5.00,1376.54,5.00,1376.38
6.06400,0.68,06/05/2021 20:24:50,186767.03,9126307.99,1376.26,186766.98,9126307.98,1374.80,167.14,0.05,-0.33,1376.47,0.33,1376.45,-5.00,1376.50,5.00,1376.38
6.06500,0.67,06/05/2021 20:24:43,186766.79,9126308.96,1376.24,186766.72,9126308.94,1374.78,167.26,0.06,-0.33,1376.45,0.33,1376.44,-5.00,1376.48,5.00,1376.37
6.06600,0.66,06/05/2021 20:24:36,186766.55,9126309.93,1376.22,186766.47,9126309.91,1374.74,167.43,0.08,-0.33,1376.43,0.33,1376.39,-5.00,1376.46,5.00,1376.36
